after_sequence,taker_id,maker_id,price,quantity,taker_side
373,ORD000373,ORD000357,99.71,9,SELL
387,ORD000387,ORD000379,99.79,51,BUY
394,ORD000394,ORD000379,99.79,37,BUY
404,ORD000404,ORD000357,99.71,8,SELL
409,ORD000409,ORD000379,99.79,12,BUY
409,ORD000409,ORD000407,99.83,26,BUY
414,ORD000414,ORD000357,99.71,14,SELL
422,ORD000422,ORD000412,99.73,18,BUY
434,ORD000434,ORD000412,99.73,33,BUY
434,ORD000434,ORD000407,99.83,22,BUY
434,ORD000434,ORD000381,99.84,7,BUY
446,ORD000446,ORD000442,99.70,13,BUY
447,ORD000447,ORD000442,99.70,44,BUY
447,ORD000447,ORD000381,99.84,3,BUY
447,ORD000447,ORD000343,99.85,24,BUY
448,ORD000448,ORD000423,99.87,61,BUY
454,ORD000454,ORD000402,99.57,38,SELL
454,ORD000454,ORD000331,99.53,35,SELL
458,ORD000458,ORD000423,99.87,5,BUY
458,ORD000458,ORD000411,99.90,66,BUY
458,ORD000458,ORD000437,99.98,2,BUY
459,ORD000459,ORD000437,99.98,30,BUY
459,ORD000459,ORD000332,100.10,9,BUY
459,ORD000459,ORD000149,100.13,13,BUY
460,ORD000460,ORD000331,99.53,62,SELL
460,ORD000460,ORD000272,99.50,24,SELL
462,ORD000462,ORD000149,100.13,3,BUY
462,ORD000462,ORD000122,100.15,10,BUY
462,ORD000462,ORD000190,100.18,37,BUY
477,ORD000477,ORD000469,99.70,28,SELL
480,ORD000480,ORD000474,100.01,75,BUY
480,ORD000480,ORD000190,100.18,8,BUY
487,ORD000487,ORD000485,100.12,45,BUY
487,ORD000487,ORD000190,100.18,17,BUY
487,ORD000487,ORD000377,100.20,15,BUY
487,ORD000487,ORD000345,100.22,8,BUY
494,ORD000494,ORD000491,99.94,18,SELL
494,ORD000494,ORD000478,99.75,58,SELL
511,ORD000511,ORD000504,100.17,29,SELL
512,ORD000512,ORD000345,100.22,31,BUY
512,ORD000512,ORD000227,100.24,44,BUY
520,ORD000520,ORD000463,100.25,20,BUY
522,ORD000522,ORD000504,100.17,14,SELL
522,ORD000522,ORD000502,100.07,7,SELL
522,ORD000522,ORD000499,99.77,48,SELL
523,ORD000523,ORD000463,100.25,73,BUY
523,ORD000523,ORD000236,100.26,20,BUY
524,ORD000524,ORD000499,99.77,12,SELL
524,ORD000524,ORD000507,99.76,51,SELL
524,ORD000524,ORD000478,99.75,12,SELL
524,ORD000524,ORD000469,99.70,15,SELL
531,ORD000531,ORD000529,100.15,2,SELL
533,ORD000533,ORD000526,100.17,30,BUY
537,ORD000537,ORD000529,100.15,50,SELL
539,ORD000539,ORD000529,100.15,46,SELL
539,ORD000539,ORD000535,100.13,3,SELL
539,ORD000539,ORD000536,99.78,7,SELL
541,ORD000541,ORD000540,99.92,35,SELL
543,ORD000543,ORD000540,99.92,42,SELL
543,ORD000543,ORD000536,99.78,38,SELL
547,ORD000547,ORD000536,99.78,6,SELL
565,ORD000565,ORD000469,99.70,34,SELL
565,ORD000565,ORD000476,99.68,19,SELL
576,ORD000576,ORD000547,99.72,19,BUY
578,ORD000578,ORD000547,99.72,31,BUY
578,ORD000578,ORD000548,99.72,10,BUY
580,ORD000580,ORD000548,99.72,44,BUY
581,ORD000581,ORD000548,99.72,17,BUY
600,ORD000600,ORD000581,99.85,15,SELL
603,ORD000603,ORD000581,99.85,34,SELL
604,ORD000604,ORD000553,99.92,36,BUY
604,ORD000604,ORD000555,99.99,14,BUY
604,ORD000604,ORD000577,100.02,50,BUY
606,ORD000606,ORD000581,99.85,1,SELL
609,ORD000609,ORD000606,99.85,26,BUY
610,ORD000610,ORD000609,99.88,17,SELL
613,ORD000613,ORD000577,100.02,12,BUY
619,ORD000619,ORD000609,99.88,10,SELL
620,ORD000620,ORD000619,99.83,53,BUY
620,ORD000620,ORD000583,100.08,28,BUY
621,ORD000621,ORD000586,99.76,9,SELL
621,ORD000621,ORD000592,99.73,12,SELL
627,ORD000627,ORD000583,100.08,24,BUY
627,ORD000627,ORD000526,100.17,21,BUY
627,ORD000627,ORD000608,100.23,17,BUY
629,ORD000629,ORD000592,99.73,54,SELL
629,ORD000629,ORD000476,99.68,21,SELL
629,ORD000629,ORD000518,99.67,15,SELL
634,ORD000634,ORD000608,100.23,57,BUY
634,ORD000634,ORD000236,100.26,16,BUY
637,ORD000637,ORD000633,100.03,13,SELL
644,ORD000644,ORD000236,100.26,17,BUY
644,ORD000644,ORD000305,100.26,30,BUY
646,ORD000646,ORD000305,100.26,6,BUY
646,ORD000646,ORD000306,100.28,58,BUY
646,ORD000646,ORD000497,100.30,35,BUY
658,ORD000658,ORD000645,100.10,54,SELL
658,ORD000658,ORD000633,100.03,5,SELL
658,ORD000658,ORD000631,99.83,14,SELL
660,ORD000660,ORD000658,99.82,27,BUY
660,ORD000660,ORD000497,100.30,19,BUY
660,ORD000660,ORD000510,100.30,27,BUY
660,ORD000660,ORD000321,100.32,8,BUY
667,ORD000667,ORD000666,100.14,71,SELL
670,ORD000670,ORD000667,100.12,22,BUY
671,ORD000671,ORD000670,100.17,59,SELL
673,ORD000673,ORD000670,100.17,19,SELL
675,ORD000675,ORD000673,100.11,4,BUY
678,ORD000678,ORD000673,100.11,25,BUY
678,ORD000678,ORD000321,100.32,9,BUY
678,ORD000678,ORD000513,100.32,20,BUY
683,ORD000683,ORD000656,99.77,73,SELL
695,ORD000695,ORD000686,100.18,10,BUY
695,ORD000695,ORD000513,100.32,29,BUY
695,ORD000695,ORD000589,100.37,13,BUY
696,ORD000696,ORD000589,100.37,14,BUY
702,ORD000702,ORD000589,100.37,32,BUY
702,ORD000702,ORD000354,100.39,9,BUY
702,ORD000702,ORD000542,100.39,2,BUY
712,ORD000712,ORD000692,100.14,19,SELL
712,ORD000712,ORD000710,100.01,3,SELL
713,ORD000713,ORD000712,99.95,8,BUY
716,ORD000716,ORD000712,99.95,11,BUY
719,ORD000719,ORD000716,100.37,63,SELL
719,ORD000719,ORD000656,99.77,17,SELL
719,ORD000719,ORD000518,99.67,10,SELL
738,ORD000738,ORD000725,100.12,1,SELL
743,ORD000743,ORD000725,100.12,44,SELL
746,ORD000746,ORD000737,100.16,32,BUY
746,ORD000746,ORD000689,100.40,30,BUY
747,ORD000747,ORD000725,100.12,2,SELL
753,ORD000753,ORD000518,99.67,22,SELL
755,ORD000755,ORD000518,99.67,51,SELL
755,ORD000755,ORD000641,99.65,19,SELL
759,ORD000759,ORD000750,99.74,45,BUY
765,ORD000765,ORD000750,99.74,6,BUY
766,ORD000766,ORD000747,99.91,17,BUY
772,ORD000772,ORD000765,99.89,17,SELL
775,ORD000775,ORD000641,99.65,20,SELL
775,ORD000775,ORD000514,99.64,16,SELL
776,ORD000776,ORD000514,99.64,43,SELL
777,ORD000777,ORD000772,99.87,48,BUY
784,ORD000784,ORD000772,99.87,8,BUY
784,ORD000784,ORD000747,99.91,37,BUY
784,ORD000784,ORD000774,100.16,46,BUY
800,ORD000800,ORD000774,100.16,38,BUY
800,ORD000800,ORD000689,100.40,47,BUY
812,ORD000812,ORD000811,100.19,24,SELL
813,ORD000813,ORD000812,100.15,48,BUY
816,ORD000816,ORD000813,100.25,7,SELL
825,ORD000825,ORD000813,100.25,26,SELL
829,ORD000829,ORD000794,99.95,28,SELL
829,ORD000829,ORD000826,99.89,37,SELL
830,ORD000830,ORD000689,100.40,6,BUY
839,ORD000839,ORD000689,100.40,15,BUY
840,ORD000840,ORD000833,100.30,52,SELL
840,ORD000840,ORD000832,100.25,38,SELL
848,ORD000848,ORD000832,100.25,8,SELL
848,ORD000848,ORD000843,100.25,66,SELL
848,ORD000848,ORD000844,99.96,12,SELL
850,ORD000850,ORD000844,99.96,52,SELL
850,ORD000850,ORD000826,99.89,14,SELL
857,ORD000857,ORD000853,100.24,60,BUY
871,ORD000871,ORD000861,100.28,59,SELL
872,ORD000872,ORD000861,100.28,3,SELL
872,ORD000872,ORD000857,100.24,20,SELL
872,ORD000872,ORD000856,100.23,2,SELL
872,ORD000872,ORD000826,99.89,17,SELL
872,ORD000872,ORD000866,99.82,22,SELL
878,ORD000878,ORD000873,99.86,3,SELL
878,ORD000878,ORD000866,99.82,26,SELL
880,ORD000880,ORD000866,99.82,14,SELL
881,ORD000881,ORD000880,99.79,38,BUY
882,ORD000882,ORD000809,99.78,22,SELL
893,ORD000893,ORD000880,99.79,38,BUY
907,ORD000907,ORD000880,99.79,8,BUY
907,ORD000907,ORD000902,99.87,8,BUY
907,ORD000907,ORD000689,100.40,1,BUY
907,ORD000907,ORD000751,100.40,16,BUY
915,ORD000915,ORD000751,100.40,39,BUY
915,ORD000915,ORD000420,100.41,3,BUY
932,ORD000932,ORD000920,100.21,85,SELL
944,ORD000944,ORD000809,99.78,66,SELL
944,ORD000944,ORD000860,99.74,6,SELL
947,ORD000947,ORD000943,99.86,87,BUY
951,ORD000951,ORD000947,99.87,6,SELL
951,ORD000951,ORD000860,99.74,2,SELL
951,ORD000951,ORD000923,99.71,42,SELL
951,ORD000951,ORD000799,99.69,36,SELL
964,ORD000964,ORD000950,99.95,65,BUY
968,ORD000968,ORD000966,99.87,51,BUY
968,ORD000968,ORD000950,99.95,8,BUY
968,ORD000968,ORD000932,100.01,5,BUY
968,ORD000968,ORD000965,100.03,5,BUY
980,ORD000980,ORD000968,100.12,10,SELL
984,ORD000984,ORD000980,99.97,37,BUY
984,ORD000984,ORD000975,100.16,37,BUY
993,ORD000993,ORD000799,99.69,44,SELL
993,ORD000993,ORD000904,99.69,23,SELL
998,ORD000998,ORD000997,99.94,68,SELL
1001,ORD001001,ORD000988,100.04,53,BUY
1011,ORD001011,ORD000988,100.04,1,BUY
1014,ORD001014,ORD000988,100.04,24,BUY
1014,ORD001014,ORD000975,100.16,28,BUY
1025,ORD001025,ORD001016,100.00,69,BUY
1027,ORD001027,ORD001016,100.00,16,BUY
1027,ORD001027,ORD000975,100.16,5,BUY
1027,ORD001027,ORD000941,100.20,38,BUY
1030,ORD001030,ORD001002,99.97,34,SELL
1036,ORD001036,ORD001002,99.97,11,SELL
1041,ORD001041,ORD001002,99.97,29,SELL
1041,ORD001041,ORD001006,99.96,16,SELL
1043,ORD001043,ORD001035,100.01,27,BUY
1049,ORD001049,ORD001035,100.01,5,BUY
1063,ORD001063,ORD000941,100.20,19,BUY
1063,ORD001063,ORD001053,100.25,25,BUY
1066,ORD001066,ORD001049,100.01,3,SELL
1070,ORD001070,ORD001053,100.25,47,BUY
1070,ORD001070,ORD001038,100.29,4,BUY
1086,ORD001086,ORD001073,100.10,4,SELL
1086,ORD001086,ORD001049,100.01,64,SELL
1086,ORD001086,ORD000997,99.94,13,SELL
1090,ORD001090,ORD001072,100.12,37,BUY
1090,ORD001090,ORD001080,100.26,1,BUY
1090,ORD001090,ORD001038,100.29,31,BUY
1094,ORD001094,ORD001038,100.29,2,BUY
1096,ORD001096,ORD000997,99.94,3,SELL
1096,ORD001096,ORD001047,99.88,8,SELL
1097,ORD001097,ORD001038,100.29,37,BUY
1097,ORD001097,ORD000978,100.36,62,BUY
1097,ORD001097,ORD001046,100.36,1,BUY
1101,ORD001101,ORD001046,100.36,23,BUY
1101,ORD001101,ORD000961,100.40,38,BUY
1102,ORD001102,ORD001099,99.92,32,SELL
1107,ORD001107,ORD001047,99.88,6,SELL
1128,ORD001128,ORD001047,99.88,33,SELL
1128,ORD001128,ORD001031,99.87,44,SELL
1128,ORD001128,ORD001054,99.73,6,SELL
1131,ORD001131,ORD001108,99.89,27,BUY
1147,ORD001147,ORD001108,99.89,39,BUY
1149,ORD001149,ORD001054,99.73,2,SELL
1149,ORD001149,ORD000904,99.69,49,SELL
1149,ORD001149,ORD001018,99.69,38,SELL
1150,ORD001150,ORD001108,99.89,33,BUY
1150,ORD001150,ORD001102,99.90,26,BUY
1151,ORD001151,ORD001102,99.90,32,BUY
1152,ORD001152,ORD001018,99.69,9,SELL
1152,ORD001152,ORD000865,99.67,43,SELL
1155,ORD001155,ORD001153,99.81,62,SELL
1155,ORD001155,ORD000865,99.67,1,SELL
1155,ORD001155,ORD000842,99.65,11,SELL
1164,ORD001164,ORD001160,99.68,51,SELL
1164,ORD001164,ORD000842,99.65,14,SELL
1166,ORD001166,ORD001102,99.90,4,BUY
1166,ORD001166,ORD001106,99.92,36,BUY
1166,ORD001166,ORD001140,99.92,24,BUY
1166,ORD001166,ORD000961,100.40,2,BUY
1166,ORD001166,ORD000420,100.41,2,BUY
1171,ORD001171,ORD000842,99.65,30,SELL
1180,ORD001180,ORD001175,100.05,2,SELL
1180,ORD001180,ORD001178,99.67,49,SELL
1180,ORD001180,ORD000842,99.65,30,SELL
1180,ORD001180,ORD001009,99.65,3,SELL
1182,ORD001182,ORD000420,100.41,14,BUY
1182,ORD001182,ORD000976,100.41,70,BUY
1185,ORD001185,ORD000976,100.41,14,BUY
1185,ORD001185,ORD000756,100.42,54,BUY
1188,ORD001188,ORD001186,99.89,4,BUY
1196,ORD001196,ORD001192,99.83,19,BUY
1204,ORD001204,ORD001009,99.65,35,SELL
1205,ORD001205,ORD001192,99.83,65,BUY
1205,ORD001205,ORD001186,99.89,32,BUY
1206,ORD001206,ORD001186,99.89,9,BUY
1206,ORD001206,ORD001198,99.97,17,BUY
1206,ORD001206,ORD001187,100.09,53,BUY
1219,ORD001219,ORD001208,100.06,91,SELL
1230,ORD001230,ORD001187,100.09,12,BUY
1230,ORD001230,ORD001189,100.35,7,BUY
1233,ORD001233,ORD001208,100.06,2,SELL
1235,ORD001235,ORD001233,99.72,12,BUY
1237,ORD001237,ORD001235,99.87,35,SELL
1245,ORD001245,ORD001237,99.66,4,BUY
1247,ORD001247,ORD001009,99.65,45,SELL
1248,ORD001248,ORD001237,99.66,22,BUY
1248,ORD001248,ORD001189,100.35,4,BUY
1256,ORD001256,ORD001009,99.65,13,SELL
1256,ORD001256,ORD000897,99.63,23,SELL
1256,ORD001256,ORD001004,99.63,33,SELL
1256,ORD001256,ORD001214,99.62,5,SELL
1257,ORD001257,ORD001214,99.62,7,SELL
1257,ORD001257,ORD000571,99.61,13,SELL
1261,ORD001261,ORD001259,99.79,39,BUY
1264,ORD001264,ORD001259,99.79,58,BUY
1264,ORD001264,ORD001260,100.18,12,BUY
1264,ORD001264,ORD001249,100.27,24,BUY
1267,ORD001267,ORD001265,99.86,6,BUY
1268,ORD001268,ORD001265,99.86,7,BUY
1269,ORD001269,ORD001268,100.22,7,SELL
1269,ORD001269,ORD000571,99.61,70,SELL
1269,ORD001269,ORD000938,99.60,21,SELL
1280,ORD001280,ORD001271,100.18,21,BUY
1280,ORD001280,ORD001273,100.18,39,BUY
1303,ORD001303,ORD001273,100.18,52,BUY
1303,ORD001303,ORD001249,100.27,20,BUY
1307,ORD001307,ORD001279,99.89,60,SELL
1311,ORD001311,ORD001307,99.89,26,BUY
1311,ORD001311,ORD001304,100.21,4,BUY
1311,ORD001311,ORD001249,100.27,21,BUY
1311,ORD001311,ORD001278,100.28,26,BUY
1311,ORD001311,ORD001189,100.35,6,BUY
1317,ORD001317,ORD001292,99.78,63,SELL
1323,ORD001323,ORD001298,99.65,58,SELL
1323,ORD001323,ORD000938,99.60,19,SELL
1324,ORD001324,ORD000938,99.60,40,SELL
1324,ORD001324,ORD001104,99.60,21,SELL
1330,ORD001330,ORD001317,99.70,31,BUY
1330,ORD001330,ORD001318,99.70,13,BUY
1331,ORD001331,ORD001318,99.70,64,BUY
1333,ORD001333,ORD001318,99.70,2,BUY
1333,ORD001333,ORD001326,99.82,10,BUY
1335,ORD001335,ORD001329,99.94,60,BUY
1352,ORD001352,ORD001337,99.86,36,BUY
1355,ORD001355,ORD001333,99.84,26,SELL
1358,ORD001358,ORD001337,99.86,10,BUY
1359,ORD001359,ORD001333,99.84,7,SELL
1359,ORD001359,ORD001351,99.74,33,SELL
1359,ORD001359,ORD001104,99.60,5,SELL
1359,ORD001359,ORD001132,99.60,19,SELL
1367,ORD001367,ORD001132,99.60,28,SELL
1367,ORD001367,ORD001349,99.60,31,SELL
1371,ORD001371,ORD001337,99.86,4,BUY
1374,ORD001374,ORD001337,99.86,6,BUY
1374,ORD001374,ORD001329,99.94,2,BUY
1378,ORD001378,ORD001329,99.94,19,BUY
1379,ORD001379,ORD001329,99.94,6,BUY
1380,ORD001380,ORD001329,99.94,3,BUY
1380,ORD001380,ORD001368,99.94,6,BUY
1380,ORD001380,ORD001332,100.09,57,BUY
1380,ORD001380,ORD001342,100.14,15,BUY
1385,ORD001385,ORD001342,100.14,26,BUY
1390,ORD001390,ORD001342,100.14,6,BUY
1392,ORD001392,ORD001342,100.14,28,BUY
1392,ORD001392,ORD001322,100.33,35,BUY
1398,ORD001398,ORD001389,99.89,22,SELL
1405,ORD001405,ORD001398,99.72,17,BUY
1405,ORD001405,ORD001402,99.90,6,BUY
1407,ORD001407,ORD001322,100.33,11,BUY
1407,ORD001407,ORD001189,100.35,20,BUY
1418,ORD001418,ORD001413,99.82,36,BUY
1421,ORD001421,ORD001413,99.82,53,BUY
1421,ORD001421,ORD001415,100.24,1,BUY
1425,ORD001425,ORD001422,99.83,38,SELL
1426,ORD001426,ORD001415,100.24,20,BUY
1426,ORD001426,ORD001189,100.35,14,BUY
1426,ORD001426,ORD001291,100.36,52,BUY
1447,ORD001447,ORD001291,100.36,37,BUY
1447,ORD001447,ORD000756,100.42,4,BUY
1451,ORD001451,ORD001447,100.42,29,SELL
1460,ORD001460,ORD001433,100.28,47,SELL
1460,ORD001460,ORD001443,100.21,12,SELL
1461,ORD001461,ORD001438,99.90,42,SELL
1461,ORD001461,ORD001431,99.88,16,SELL
1467,ORD001467,ORD001460,99.96,13,BUY
1467,ORD001467,ORD001465,100.24,5,BUY
1494,ORD001494,ORD001482,100.08,38,SELL
1498,ORD001498,ORD001496,100.18,67,SELL
1502,ORD001502,ORD001465,100.24,15,BUY
1507,ORD001507,ORD001465,100.24,18,BUY
1507,ORD001507,ORD001505,100.26,37,BUY
1508,ORD001508,ORD001505,100.26,59,BUY
1508,ORD001508,ORD001451,100.36,41,BUY
1509,ORD001509,ORD001496,100.18,14,SELL
1518,ORD001518,ORD001451,100.36,13,BUY
1537,ORD001537,ORD001528,100.42,2,BUY
1537,ORD001537,ORD000375,100.43,93,BUY
1540,ORD001540,ORD001518,100.41,9,SELL
1540,ORD001540,ORD001511,100.27,1,SELL
1541,ORD001541,ORD001511,100.27,5,SELL
1541,ORD001541,ORD001531,100.23,22,SELL
1541,ORD001541,ORD001496,100.18,7,SELL
1543,ORD001543,ORD001541,100.00,16,BUY
1546,ORD001546,ORD001470,99.92,26,SELL
1546,ORD001546,ORD001495,99.92,24,SELL
1561,ORD001561,ORD001522,99.90,41,SELL
1561,ORD001561,ORD001431,99.88,22,SELL
1567,ORD001567,ORD001546,99.91,6,BUY
1567,ORD001567,ORD001541,100.00,35,BUY
1567,ORD001567,ORD001551,100.38,37,BUY
1569,ORD001569,ORD001567,100.39,10,SELL
1570,ORD001570,ORD001567,100.39,4,SELL
1585,ORD001585,ORD001576,100.10,11,BUY
1587,ORD001587,ORD001576,100.10,18,BUY
1589,ORD001589,ORD001588,100.07,77,SELL
1592,ORD001592,ORD001576,100.10,57,BUY
1608,ORD001608,ORD001588,100.07,7,SELL
1611,ORD001611,ORD001588,100.07,16,SELL
1611,ORD001611,ORD001609,99.98,16,SELL
1614,ORD001614,ORD001576,100.10,10,BUY
1614,ORD001614,ORD001594,100.12,36,BUY
1614,ORD001614,ORD001578,100.22,2,BUY
1616,ORD001616,ORD001578,100.22,3,BUY
1617,ORD001617,ORD001578,100.22,16,BUY
1617,ORD001617,ORD001570,100.25,10,BUY
1618,ORD001618,ORD001570,100.25,71,BUY
1618,ORD001618,ORD000375,100.43,5,BUY
1618,ORD001618,ORD000681,100.43,4,BUY
1620,ORD001620,ORD000681,100.43,68,BUY
1624,ORD001624,ORD001622,100.03,24,SELL
1625,ORD001625,ORD000681,100.43,24,BUY
1625,ORD001625,ORD001474,100.43,10,BUY
1627,ORD001627,ORD001626,100.42,18,BUY
1629,ORD001629,ORD001622,100.03,11,SELL
1629,ORD001629,ORD001609,99.98,2,SELL
1629,ORD001629,ORD001598,99.97,31,SELL
1629,ORD001629,ORD001431,99.88,28,SELL
1632,ORD001632,ORD001626,100.42,65,BUY
1635,ORD001635,ORD001431,99.88,24,SELL
1635,ORD001635,ORD001515,99.87,17,SELL
1636,ORD001636,ORD001515,99.87,6,SELL
1641,ORD001641,ORD001515,99.87,13,SELL
1641,ORD001641,ORD001422,99.83,7,SELL
1645,ORD001645,ORD001422,99.83,20,SELL
1645,ORD001645,ORD001466,99.82,26,SELL
1646,ORD001646,ORD001466,99.82,31,SELL
1646,ORD001646,ORD001595,99.79,40,SELL
1654,ORD001654,ORD001646,99.78,22,BUY
1654,ORD001654,ORD001640,99.88,37,BUY
1660,ORD001660,ORD001640,99.88,27,BUY
1665,ORD001665,ORD001435,99.76,55,SELL
1675,ORD001675,ORD001640,99.88,21,BUY
1675,ORD001675,ORD001659,100.10,70,BUY
1682,ORD001682,ORD001435,99.76,17,SELL
1682,ORD001682,ORD001606,99.75,1,SELL
1686,ORD001686,ORD001659,100.10,29,BUY
1686,ORD001686,ORD001626,100.42,5,BUY
1686,ORD001686,ORD001474,100.43,27,BUY
1686,ORD001686,ORD000798,100.44,38,BUY
1689,ORD001689,ORD001687,99.79,20,BUY
1693,ORD001693,ORD001689,100.07,31,SELL
1693,ORD001693,ORD001606,99.75,21,SELL
1694,ORD001694,ORD001606,99.75,3,SELL
1697,ORD001697,ORD001606,99.75,37,SELL
1702,ORD001702,ORD001700,99.81,50,SELL
1702,ORD001702,ORD001606,99.75,3,SELL
1702,ORD001702,ORD001506,99.74,9,SELL
1713,ORD001713,ORD001706,100.02,7,BUY
1713,ORD001713,ORD001698,100.08,29,BUY
1713,ORD001713,ORD001695,100.17,21,BUY
1718,ORD001718,ORD001714,99.95,79,SELL
1720,ORD001720,ORD001718,99.75,4,BUY
1721,ORD001721,ORD001695,100.17,48,BUY
1723,ORD001723,ORD001720,100.02,40,SELL
1741,ORD001741,ORD001723,99.84,15,BUY
1741,ORD001741,ORD001739,99.90,4,BUY
1743,ORD001743,ORD001695,100.17,14,BUY
1743,ORD001743,ORD001717,100.23,57,BUY
1743,ORD001743,ORD001732,100.28,25,BUY
1747,ORD001747,ORD001741,100.10,15,SELL
1748,ORD001748,ORD001747,99.87,40,BUY
1748,ORD001748,ORD001732,100.28,15,BUY
1749,ORD001749,ORD001506,99.74,80,SELL
1749,ORD001749,ORD001458,99.73,7,SELL
1757,ORD001757,ORD001458,99.73,19,SELL
1769,ORD001769,ORD001754,99.80,24,BUY
1771,ORD001771,ORD001458,99.73,60,SELL
1771,ORD001771,ORD001613,99.72,9,SELL
1773,ORD001773,ORD001754,99.80,29,BUY
1773,ORD001773,ORD001766,99.81,12,BUY
1776,ORD001776,ORD001766,99.81,42,BUY
1782,ORD001782,ORD001766,99.81,18,BUY
1783,ORD001783,ORD001782,99.88,32,SELL
1783,ORD001783,ORD001613,99.72,28,SELL
1785,ORD001785,ORD001759,100.04,87,BUY
1790,ORD001790,ORD001759,100.04,8,BUY
1790,ORD001790,ORD001770,100.11,72,BUY
1791,ORD001791,ORD001770,100.11,19,BUY
