sequence,order_id,type,side,price,quantity
88,CONC_68,LIMIT,BUY,10.00,1
89,CONC_69,LIMIT,BUY,10.00,1
90,CONC_70,LIMIT,BUY,10.00,1
91,CONC_71,LIMIT,BUY,10.00,1
92,CONC_72,LIMIT,BUY,10.00,1
93,CONC_73,LIMIT,BUY,10.00,1
94,CONC_74,LIMIT,BUY,10.00,1
95,CONC_75,LIMIT,BUY,10.00,1
96,CONC_76,LIMIT,BUY,10.00,1
97,CONC_77,LIMIT,BUY,10.00,1
98,CONC_78,LIMIT,BUY,10.00,1
99,CONC_79,LIMIT,BUY,10.00,1
100,CONC_80,LIMIT,BUY,10.00,1
101,CONC_81,LIMIT,BUY,10.00,1
102,CONC_82,LIMIT,BUY,10.00,1
103,CONC_83,LIMIT,BUY,10.00,1
104,CONC_84,LIMIT,BUY,10.00,1
105,CONC_85,LIMIT,BUY,10.00,1
106,CONC_86,LIMIT,BUY,10.00,1
107,CONC_87,LIMIT,BUY,10.00,1
108,CONC_88,LIMIT,BUY,10.00,1
109,CONC_89,LIMIT,BUY,10.00,1
110,CONC_90,LIMIT,BUY,10.00,1
111,CONC_91,LIMIT,BUY,10.00,1
112,CONC_92,LIMIT,BUY,10.00,1
113,CONC_93,LIMIT,BUY,10.00,1
114,CONC_94,LIMIT,BUY,10.00,1
115,CONC_95,LIMIT,BUY,10.00,1
116,CONC_96,LIMIT,BUY,10.00,1
117,CONC_97,LIMIT,BUY,10.00,1
118,CONC_98,LIMIT,BUY,10.00,1
119,CONC_99,LIMIT,BUY,10.00,1
120,CONC_100,LIMIT,BUY,10.00,1
121,CONC_101,LIMIT,BUY,10.00,1
122,CONC_102,LIMIT,BUY,10.00,1
123,CONC_103,LIMIT,BUY,10.00,1
124,CONC_104,LIMIT,BUY,10.00,1
125,CONC_105,LIMIT,BUY,10.00,1
126,CONC_106,LIMIT,BUY,10.00,1
127,CONC_107,LIMIT,BUY,10.00,1
128,CONC_108,LIMIT,BUY,10.00,1
129,CONC_109,LIMIT,BUY,10.00,1
130,CONC_110,LIMIT,BUY,10.00,1
131,CONC_111,LIMIT,BUY,10.00,1
132,CONC_112,LIMIT,BUY,10.00,1
133,CONC_113,LIMIT,BUY,10.00,1
134,CONC_114,LIMIT,BUY,10.00,1
135,CONC_115,LIMIT,BUY,10.00,1
136,CONC_116,LIMIT,BUY,10.00,1
137,CONC_117,LIMIT,BUY,10.00,1
138,CONC_118,LIMIT,BUY,10.00,1
139,CONC_119,LIMIT,BUY,10.00,1
140,CONC_120,LIMIT,BUY,10.00,1
141,CONC_121,LIMIT,BUY,10.00,1
142,CONC_122,LIMIT,BUY,10.00,1
143,CONC_123,LIMIT,BUY,10.00,1
144,CONC_124,LIMIT,BUY,10.00,1
145,CONC_125,LIMIT,BUY,10.00,1
146,CONC_126,LIMIT,BUY,10.00,1
147,CONC_127,LIMIT,BUY,10.00,1
148,CONC_128,LIMIT,BUY,10.00,1
149,CONC_129,LIMIT,BUY,10.00,1
150,CONC_130,LIMIT,BUY,10.00,1
151,CONC_131,LIMIT,BUY,10.00,1
152,CONC_132,LIMIT,BUY,10.00,1
153,CONC_133,LIMIT,BUY,10.00,1
154,CONC_134,LIMIT,BUY,10.00,1
155,CONC_135,LIMIT,BUY,10.00,1
156,CONC_136,LIMIT,BUY,10.00,1
157,CONC_137,LIMIT,BUY,10.00,1
158,CONC_138,LIMIT,BUY,10.00,1
159,CONC_139,LIMIT,BUY,10.00,1
160,CONC_140,LIMIT,BUY,10.00,1
161,CONC_141,LIMIT,BUY,10.00,1
162,CONC_142,LIMIT,BUY,10.00,1
163,CONC_143,LIMIT,BUY,10.00,1
164,CONC_144,LIMIT,BUY,10.00,1
165,CONC_145,LIMIT,BUY,10.00,1
166,CONC_146,LIMIT,BUY,10.00,1
167,CONC_147,LIMIT,BUY,10.00,1
168,CONC_148,LIMIT,BUY,10.00,1
169,CONC_149,LIMIT,BUY,10.00,1
170,CONC_150,LIMIT,BUY,10.00,1
171,CONC_151,LIMIT,BUY,10.00,1
172,CONC_152,LIMIT,BUY,10.00,1
173,CONC_153,LIMIT,BUY,10.00,1
174,CONC_154,LIMIT,BUY,10.00,1
175,CONC_155,LIMIT,BUY,10.00,1
176,CONC_156,LIMIT,BUY,10.00,1
177,CONC_157,LIMIT,BUY,10.00,1
178,CONC_158,LIMIT,BUY,10.00,1
179,CONC_159,LIMIT,BUY,10.00,1
180,CONC_160,LIMIT,BUY,10.00,1
181,CONC_161,LIMIT,BUY,10.00,1
182,CONC_162,LIMIT,BUY,10.00,1
183,CONC_163,LIMIT,BUY,10.00,1
184,CONC_164,LIMIT,BUY,10.00,1
185,CONC_165,LIMIT,BUY,10.00,1
186,CONC_166,LIMIT,BUY,10.00,1
187,CONC_167,LIMIT,BUY,10.00,1
188,CONC_168,LIMIT,BUY,10.00,1
189,CONC_169,LIMIT,BUY,10.00,1
190,CONC_170,LIMIT,BUY,10.00,1
191,CONC_171,LIMIT,BUY,10.00,1
192,CONC_172,LIMIT,BUY,10.00,1
193,CONC_173,LIMIT,BUY,10.00,1
194,CONC_174,LIMIT,BUY,10.00,1
195,CONC_175,LIMIT,BUY,10.00,1
196,CONC_176,LIMIT,BUY,10.00,1
197,CONC_177,LIMIT,BUY,10.00,1
198,CONC_178,LIMIT,BUY,10.00,1
199,CONC_179,LIMIT,BUY,10.00,1
200,CONC_180,LIMIT,BUY,10.00,1
201,CONC_181,LIMIT,BUY,10.00,1
202,CONC_182,LIMIT,BUY,10.00,1
203,CONC_183,LIMIT,BUY,10.00,1
204,CONC_184,LIMIT,BUY,10.00,1
205,CONC_185,LIMIT,BUY,10.00,1
206,CONC_186,LIMIT,BUY,10.00,1
207,CONC_187,LIMIT,BUY,10.00,1
208,CONC_188,LIMIT,BUY,10.00,1
209,CONC_189,LIMIT,BUY,10.00,1
210,CONC_190,LIMIT,BUY,10.00,1
211,CONC_191,LIMIT,BUY,10.00,1
212,CONC_192,LIMIT,BUY,10.00,1
213,CONC_193,LIMIT,BUY,10.00,1
214,CONC_194,LIMIT,BUY,10.00,1
215,CONC_195,LIMIT,BUY,10.00,1
216,CONC_196,LIMIT,BUY,10.00,1
217,CONC_197,LIMIT,BUY,10.00,1
218,CONC_198,LIMIT,BUY,10.00,1
219,CONC_199,LIMIT,BUY,10.00,1
220,CONC_200,LIMIT,BUY,10.00,1
221,CONC_201,LIMIT,BUY,10.00,1
222,CONC_202,LIMIT,BUY,10.00,1
223,CONC_203,LIMIT,BUY,10.00,1
224,CONC_204,LIMIT,BUY,10.00,1
225,CONC_205,LIMIT,BUY,10.00,1
226,CONC_206,LIMIT,BUY,10.00,1
227,CONC_207,LIMIT,BUY,10.00,1
228,CONC_208,LIMIT,BUY,10.00,1
229,CONC_209,LIMIT,BUY,10.00,1
230,CONC_210,LIMIT,BUY,10.00,1
231,CONC_211,LIMIT,BUY,10.00,1
232,CONC_212,LIMIT,BUY,10.00,1
233,CONC_213,LIMIT,BUY,10.00,1
234,CONC_214,LIMIT,BUY,10.00,1
235,CONC_215,LIMIT,BUY,10.00,1
236,CONC_216,LIMIT,BUY,10.00,1
237,CONC_217,LIMIT,BUY,10.00,1
238,CONC_218,LIMIT,BUY,10.00,1
239,CONC_219,LIMIT,BUY,10.00,1
240,CONC_220,LIMIT,BUY,10.00,1
241,CONC_221,LIMIT,BUY,10.00,1
242,CONC_222,LIMIT,BUY,10.00,1
243,CONC_223,LIMIT,BUY,10.00,1
244,CONC_224,LIMIT,BUY,10.00,1
245,CONC_225,LIMIT,BUY,10.00,1
246,CONC_226,LIMIT,BUY,10.00,1
247,CONC_227,LIMIT,BUY,10.00,1
248,CONC_228,LIMIT,BUY,10.00,1
249,CONC_229,LIMIT,BUY,10.00,1
250,CONC_230,LIMIT,BUY,10.00,1
251,CONC_231,LIMIT,BUY,10.00,1
252,CONC_232,LIMIT,BUY,10.00,1
253,CONC_233,LIMIT,BUY,10.00,1
254,CONC_234,LIMIT,BUY,10.00,1
255,CONC_235,LIMIT,BUY,10.00,1
256,CONC_236,LIMIT,BUY,10.00,1
257,CONC_237,LIMIT,BUY,10.00,1
258,CONC_238,LIMIT,BUY,10.00,1
259,CONC_239,LIMIT,BUY,10.00,1
260,CONC_240,LIMIT,BUY,10.00,1
261,CONC_241,LIMIT,BUY,10.00,1
262,CONC_242,LIMIT,BUY,10.00,1
263,CONC_243,LIMIT,BUY,10.00,1
264,CONC_244,LIMIT,BUY,10.00,1
265,CONC_245,LIMIT,BUY,10.00,1
266,CONC_246,LIMIT,BUY,10.00,1
267,CONC_247,LIMIT,BUY,10.00,1
268,CONC_248,LIMIT,BUY,10.00,1
269,CONC_249,LIMIT,BUY,10.00,1
270,CONC_250,LIMIT,BUY,10.00,1
271,CONC_251,LIMIT,BUY,10.00,1
272,CONC_252,LIMIT,BUY,10.00,1
273,CONC_253,LIMIT,BUY,10.00,1
274,CONC_254,LIMIT,BUY,10.00,1
275,CONC_255,LIMIT,BUY,10.00,1
276,CONC_256,LIMIT,BUY,10.00,1
277,CONC_257,LIMIT,BUY,10.00,1
278,CONC_258,LIMIT,BUY,10.00,1
279,CONC_259,LIMIT,BUY,10.00,1
280,CONC_260,LIMIT,BUY,10.00,1
281,CONC_261,LIMIT,BUY,10.00,1
282,CONC_262,LIMIT,BUY,10.00,1
283,CONC_263,LIMIT,BUY,10.00,1
284,CONC_264,LIMIT,BUY,10.00,1
285,CONC_265,LIMIT,BUY,10.00,1
286,CONC_266,LIMIT,BUY,10.00,1
287,CONC_267,LIMIT,BUY,10.00,1
288,CONC_268,LIMIT,BUY,10.00,1
289,CONC_269,LIMIT,BUY,10.00,1
290,CONC_270,LIMIT,BUY,10.00,1
291,CONC_271,LIMIT,BUY,10.00,1
292,CONC_272,LIMIT,BUY,10.00,1
293,CONC_273,LIMIT,BUY,10.00,1
294,CONC_274,LIMIT,BUY,10.00,1
295,CONC_275,LIMIT,BUY,10.00,1
296,CONC_276,LIMIT,BUY,10.00,1
297,CONC_277,LIMIT,BUY,10.00,1
298,CONC_278,LIMIT,BUY,10.00,1
299,CONC_279,LIMIT,BUY,10.00,1
300,CONC_280,LIMIT,BUY,10.00,1
301,CONC_281,LIMIT,BUY,10.00,1
302,CONC_282,LIMIT,BUY,10.00,1
303,CONC_283,LIMIT,BUY,10.00,1
304,CONC_284,LIMIT,BUY,10.00,1
305,CONC_285,LIMIT,BUY,10.00,1
306,CONC_286,LIMIT,BUY,10.00,1
307,CONC_287,LIMIT,BUY,10.00,1
308,CONC_288,LIMIT,BUY,10.00,1
309,CONC_289,LIMIT,BUY,10.00,1
310,CONC_290,LIMIT,BUY,10.00,1
311,CONC_291,LIMIT,BUY,10.00,1
312,CONC_292,LIMIT,BUY,10.00,1
313,CONC_293,LIMIT,BUY,10.00,1
314,CONC_294,LIMIT,BUY,10.00,1
315,CONC_295,LIMIT,BUY,10.00,1
316,CONC_296,LIMIT,BUY,10.00,1
317,CONC_297,LIMIT,BUY,10.00,1
318,CONC_298,LIMIT,BUY,10.00,1
319,CONC_299,LIMIT,BUY,10.00,1
320,CONC_300,LIMIT,BUY,10.00,1
321,CONC_301,LIMIT,BUY,10.00,1
322,CONC_302,LIMIT,BUY,10.00,1
323,CONC_303,LIMIT,BUY,10.00,1
324,CONC_304,LIMIT,BUY,10.00,1
325,CONC_305,LIMIT,BUY,10.00,1
326,CONC_306,LIMIT,BUY,10.00,1
327,CONC_307,LIMIT,BUY,10.00,1
328,CONC_308,LIMIT,BUY,10.00,1
329,CONC_309,LIMIT,BUY,10.00,1
330,CONC_310,LIMIT,BUY,10.00,1
331,CONC_311,LIMIT,BUY,10.00,1
332,CONC_312,LIMIT,BUY,10.00,1
333,CONC_313,LIMIT,BUY,10.00,1
334,CONC_314,LIMIT,BUY,10.00,1
335,CONC_315,LIMIT,BUY,10.00,1
336,CONC_316,LIMIT,BUY,10.00,1
337,CONC_317,LIMIT,BUY,10.00,1
338,CONC_318,LIMIT,BUY,10.00,1
339,CONC_319,LIMIT,BUY,10.00,1
340,CONC_320,LIMIT,BUY,10.00,1
341,CONC_321,LIMIT,BUY,10.00,1
342,CONC_322,LIMIT,BUY,10.00,1
343,CONC_323,LIMIT,BUY,10.00,1
344,CONC_324,LIMIT,BUY,10.00,1
345,CONC_325,LIMIT,BUY,10.00,1
346,CONC_326,LIMIT,BUY,10.00,1
347,CONC_327,LIMIT,BUY,10.00,1
348,CONC_328,LIMIT,BUY,10.00,1
349,CONC_329,LIMIT,BUY,10.00,1
350,CONC_330,LIMIT,BUY,10.00,1
351,CONC_331,LIMIT,BUY,10.00,1
352,CONC_332,LIMIT,BUY,10.00,1
353,CONC_333,LIMIT,BUY,10.00,1
354,CONC_334,LIMIT,BUY,10.00,1
355,CONC_335,LIMIT,BUY,10.00,1
356,CONC_336,LIMIT,BUY,10.00,1
357,CONC_337,LIMIT,BUY,10.00,1
358,CONC_338,LIMIT,BUY,10.00,1
359,CONC_339,LIMIT,BUY,10.00,1
360,CONC_340,LIMIT,BUY,10.00,1
361,CONC_341,LIMIT,BUY,10.00,1
362,CONC_342,LIMIT,BUY,10.00,1
363,CONC_343,LIMIT,BUY,10.00,1
364,CONC_344,LIMIT,BUY,10.00,1
365,CONC_345,LIMIT,BUY,10.00,1
366,CONC_346,LIMIT,BUY,10.00,1
367,CONC_347,LIMIT,BUY,10.00,1
368,CONC_348,LIMIT,BUY,10.00,1
369,CONC_349,LIMIT,BUY,10.00,1
370,CONC_350,LIMIT,BUY,10.00,1
371,CONC_351,LIMIT,BUY,10.00,1
372,CONC_352,LIMIT,BUY,10.00,1
373,CONC_353,LIMIT,BUY,10.00,1
374,CONC_354,LIMIT,BUY,10.00,1
375,CONC_355,LIMIT,BUY,10.00,1
376,CONC_356,LIMIT,BUY,10.00,1
377,CONC_357,LIMIT,BUY,10.00,1
378,CONC_358,LIMIT,BUY,10.00,1
379,CONC_359,LIMIT,BUY,10.00,1
380,CONC_360,LIMIT,BUY,10.00,1
381,CONC_361,LIMIT,BUY,10.00,1
382,CONC_362,LIMIT,BUY,10.00,1
383,CONC_363,LIMIT,BUY,10.00,1
384,CONC_364,LIMIT,BUY,10.00,1
385,CONC_365,LIMIT,BUY,10.00,1
386,CONC_366,LIMIT,BUY,10.00,1
387,CONC_367,LIMIT,BUY,10.00,1
388,CONC_368,LIMIT,BUY,10.00,1
389,CONC_369,LIMIT,BUY,10.00,1
390,CONC_370,LIMIT,BUY,10.00,1
391,CONC_371,LIMIT,BUY,10.00,1
392,CONC_372,LIMIT,BUY,10.00,1
393,CONC_373,LIMIT,BUY,10.00,1
394,CONC_374,LIMIT,BUY,10.00,1
395,CONC_375,LIMIT,BUY,10.00,1
396,CONC_376,LIMIT,BUY,10.00,1
397,CONC_377,LIMIT,BUY,10.00,1
398,CONC_378,LIMIT,BUY,10.00,1
399,CONC_379,LIMIT,BUY,10.00,1
400,CONC_380,LIMIT,BUY,10.00,1
401,CONC_381,LIMIT,BUY,10.00,1
402,CONC_382,LIMIT,BUY,10.00,1
403,CONC_383,LIMIT,BUY,10.00,1
404,CONC_384,LIMIT,BUY,10.00,1
405,CONC_385,LIMIT,BUY,10.00,1
406,CONC_386,LIMIT,BUY,10.00,1
407,CONC_387,LIMIT,BUY,10.00,1
408,CONC_388,LIMIT,BUY,10.00,1
409,CONC_389,LIMIT,BUY,10.00,1
410,CONC_390,LIMIT,BUY,10.00,1
411,CONC_391,LIMIT,BUY,10.00,1
412,CONC_392,LIMIT,BUY,10.00,1
413,CONC_393,LIMIT,BUY,10.00,1
414,CONC_394,LIMIT,BUY,10.00,1
415,CONC_395,LIMIT,BUY,10.00,1
416,CONC_396,LIMIT,BUY,10.00,1
417,CONC_397,LIMIT,BUY,10.00,1
418,CONC_398,LIMIT,BUY,10.00,1
419,CONC_399,LIMIT,BUY,10.00,1
420,CONC_400,LIMIT,BUY,10.00,1
421,CONC_401,LIMIT,BUY,10.00,1
422,CONC_402,LIMIT,BUY,10.00,1
423,CONC_403,LIMIT,BUY,10.00,1
424,CONC_404,LIMIT,BUY,10.00,1
425,CONC_405,LIMIT,BUY,10.00,1
426,CONC_406,LIMIT,BUY,10.00,1
427,CONC_407,LIMIT,BUY,10.00,1
428,CONC_408,LIMIT,BUY,10.00,1
429,CONC_409,LIMIT,BUY,10.00,1
430,CONC_410,LIMIT,BUY,10.00,1
431,CONC_411,LIMIT,BUY,10.00,1
432,CONC_412,LIMIT,BUY,10.00,1
433,CONC_413,LIMIT,BUY,10.00,1
434,CONC_414,LIMIT,BUY,10.00,1
435,CONC_415,LIMIT,BUY,10.00,1
436,CONC_416,LIMIT,BUY,10.00,1
437,CONC_417,LIMIT,BUY,10.00,1
438,CONC_418,LIMIT,BUY,10.00,1
439,CONC_419,LIMIT,BUY,10.00,1
440,CONC_420,LIMIT,BUY,10.00,1
441,CONC_421,LIMIT,BUY,10.00,1
442,CONC_422,LIMIT,BUY,10.00,1
443,CONC_423,LIMIT,BUY,10.00,1
444,CONC_424,LIMIT,BUY,10.00,1
445,CONC_425,LIMIT,BUY,10.00,1
446,CONC_426,LIMIT,BUY,10.00,1
447,CONC_427,LIMIT,BUY,10.00,1
448,CONC_428,LIMIT,BUY,10.00,1
449,CONC_429,LIMIT,BUY,10.00,1
450,CONC_430,LIMIT,BUY,10.00,1
451,CONC_431,LIMIT,BUY,10.00,1
452,CONC_432,LIMIT,BUY,10.00,1
453,CONC_433,LIMIT,BUY,10.00,1
454,CONC_434,LIMIT,BUY,10.00,1
455,CONC_435,LIMIT,BUY,10.00,1
456,CONC_436,LIMIT,BUY,10.00,1
457,CONC_437,LIMIT,BUY,10.00,1
458,CONC_438,LIMIT,BUY,10.00,1
459,CONC_439,LIMIT,BUY,10.00,1
460,CONC_440,LIMIT,BUY,10.00,1
461,CONC_441,LIMIT,BUY,10.00,1
462,CONC_442,LIMIT,BUY,10.00,1
463,CONC_443,LIMIT,BUY,10.00,1
464,CONC_444,LIMIT,BUY,10.00,1
465,CONC_445,LIMIT,BUY,10.00,1
466,CONC_446,LIMIT,BUY,10.00,1
467,CONC_447,LIMIT,BUY,10.00,1
468,CONC_448,LIMIT,BUY,10.00,1
469,CONC_449,LIMIT,BUY,10.00,1
470,CONC_450,LIMIT,BUY,10.00,1
471,CONC_451,LIMIT,BUY,10.00,1
472,CONC_452,LIMIT,BUY,10.00,1
473,CONC_453,LIMIT,BUY,10.00,1
474,CONC_454,LIMIT,BUY,10.00,1
475,CONC_455,LIMIT,BUY,10.00,1
476,CONC_456,LIMIT,BUY,10.00,1
477,CONC_457,LIMIT,BUY,10.00,1
478,CONC_458,LIMIT,BUY,10.00,1
479,CONC_459,LIMIT,BUY,10.00,1
480,CONC_460,LIMIT,BUY,10.00,1
481,CONC_461,LIMIT,BUY,10.00,1
482,CONC_462,LIMIT,BUY,10.00,1
483,CONC_463,LIMIT,BUY,10.00,1
484,CONC_464,LIMIT,BUY,10.00,1
485,CONC_465,LIMIT,BUY,10.00,1
486,CONC_466,LIMIT,BUY,10.00,1
487,CONC_467,LIMIT,BUY,10.00,1
488,CONC_468,LIMIT,BUY,10.00,1
489,CONC_469,LIMIT,BUY,10.00,1
490,CONC_470,LIMIT,BUY,10.00,1
491,CONC_471,LIMIT,BUY,10.00,1
492,CONC_472,LIMIT,BUY,10.00,1
493,CONC_473,LIMIT,BUY,10.00,1
494,CONC_474,LIMIT,BUY,10.00,1
495,CONC_475,LIMIT,BUY,10.00,1
496,CONC_476,LIMIT,BUY,10.00,1
497,CONC_477,LIMIT,BUY,10.00,1
498,CONC_478,LIMIT,BUY,10.00,1
499,CONC_479,LIMIT,BUY,10.00,1
500,CONC_480,LIMIT,BUY,10.00,1
501,CONC_481,LIMIT,BUY,10.00,1
502,CONC_482,LIMIT,BUY,10.00,1
503,CONC_483,LIMIT,BUY,10.00,1
504,CONC_484,LIMIT,BUY,10.00,1
505,CONC_485,LIMIT,BUY,10.00,1
506,CONC_486,LIMIT,BUY,10.00,1
507,CONC_487,LIMIT,BUY,10.00,1
508,CONC_488,LIMIT,BUY,10.00,1
509,CONC_489,LIMIT,BUY,10.00,1
510,CONC_490,LIMIT,BUY,10.00,1
511,CONC_491,LIMIT,BUY,10.00,1
512,CONC_492,LIMIT,BUY,10.00,1
513,CONC_493,LIMIT,BUY,10.00,1
514,CONC_494,LIMIT,BUY,10.00,1
515,CONC_495,LIMIT,BUY,10.00,1
516,CONC_496,LIMIT,BUY,10.00,1
517,CONC_497,LIMIT,BUY,10.00,1
518,CONC_498,LIMIT,BUY,10.00,1
519,CONC_499,LIMIT,BUY,10.00,1
520,CONC_500,LIMIT,BUY,10.00,1
521,CONC_501,LIMIT,BUY,10.00,1
522,CONC_502,LIMIT,BUY,10.00,1
523,CONC_503,LIMIT,BUY,10.00,1
524,CONC_504,LIMIT,BUY,10.00,1
525,CONC_505,LIMIT,BUY,10.00,1
526,CONC_506,LIMIT,BUY,10.00,1
527,CONC_507,LIMIT,BUY,10.00,1
528,CONC_508,LIMIT,BUY,10.00,1
529,CONC_509,LIMIT,BUY,10.00,1
530,CONC_510,LIMIT,BUY,10.00,1
531,CONC_511,LIMIT,BUY,10.00,1
532,CONC_512,LIMIT,BUY,10.00,1
533,CONC_513,LIMIT,BUY,10.00,1
534,CONC_514,LIMIT,BUY,10.00,1
535,CONC_515,LIMIT,BUY,10.00,1
536,CONC_516,LIMIT,BUY,10.00,1
537,CONC_517,LIMIT,BUY,10.00,1
538,CONC_518,LIMIT,BUY,10.00,1
539,CONC_519,LIMIT,BUY,10.00,1
540,CONC_520,LIMIT,BUY,10.00,1
541,CONC_521,LIMIT,BUY,10.00,1
542,CONC_522,LIMIT,BUY,10.00,1
543,CONC_523,LIMIT,BUY,10.00,1
544,CONC_524,LIMIT,BUY,10.00,1
545,CONC_525,LIMIT,BUY,10.00,1
546,CONC_526,LIMIT,BUY,10.00,1
547,CONC_527,LIMIT,BUY,10.00,1
548,CONC_528,LIMIT,BUY,10.00,1
549,CONC_529,LIMIT,BUY,10.00,1
550,CONC_530,LIMIT,BUY,10.00,1
551,CONC_531,LIMIT,BUY,10.00,1
552,CONC_532,LIMIT,BUY,10.00,1
553,CONC_533,LIMIT,BUY,10.00,1
554,CONC_534,LIMIT,BUY,10.00,1
555,CONC_535,LIMIT,BUY,10.00,1
556,CONC_536,LIMIT,BUY,10.00,1
557,CONC_537,LIMIT,BUY,10.00,1
558,CONC_538,LIMIT,BUY,10.00,1
559,CONC_539,LIMIT,BUY,10.00,1
560,CONC_540,LIMIT,BUY,10.00,1
561,CONC_541,LIMIT,BUY,10.00,1
562,CONC_542,LIMIT,BUY,10.00,1
563,CONC_543,LIMIT,BUY,10.00,1
564,CONC_544,LIMIT,BUY,10.00,1
565,CONC_545,LIMIT,BUY,10.00,1
566,CONC_546,LIMIT,BUY,10.00,1
567,CONC_547,LIMIT,BUY,10.00,1
568,CONC_548,LIMIT,BUY,10.00,1
569,CONC_549,LIMIT,BUY,10.00,1
570,CONC_550,LIMIT,BUY,10.00,1
571,CONC_551,LIMIT,BUY,10.00,1
572,CONC_552,LIMIT,BUY,10.00,1
573,CONC_553,LIMIT,BUY,10.00,1
574,CONC_554,LIMIT,BUY,10.00,1
575,CONC_555,LIMIT,BUY,10.00,1
576,CONC_556,LIMIT,BUY,10.00,1
577,CONC_557,LIMIT,BUY,10.00,1
578,CONC_558,LIMIT,BUY,10.00,1
579,CONC_559,LIMIT,BUY,10.00,1
580,CONC_560,LIMIT,BUY,10.00,1
581,CONC_561,LIMIT,BUY,10.00,1
